Area_Name,Year,Cases_Property_Stolen,Victims_Total,Total_Cases_for_Trial,Unnamed: 3
Maharashtra,2001,13881,1882,0,359.0
Maharashtra,2001,13881,1882,0,0.0
Maharashtra,2001,13881,1882,94926,
Maharashtra,2001,13881,2950,10745,
Maharashtra,2001,13881,2950,5358,
Maharashtra,2001,13881,2950,3433,
Maharashtra,2001,13881,2950,20571,
Maharashtra,2001,13881,2950,6235,
Maharashtra,2001,13881,2950,45917,
Maharashtra,2001,13881,2950,1,
Maharashtra,2001,13881,2950,0,2160.0
Maharashtra,2001,13881,2950,0,1.0
Maharashtra,2001,13881,2950,0,359.0
Maharashtra,2001,13881,2950,0,0.0
Maharashtra,2001,13881,2950,94926,
Manipur,2001,75,8,40,
Manipur,2001,75,8,31,
Manipur,2001,75,8,0,
Manipur,2001,75,8,3,
Manipur,2001,75,8,0,
Manipur,2001,75,8,0,
Manipur,2001,75,8,0,
Manipur,2001,75,8,0,7.0
Manipur,2001,75,8,0,0.0
Manipur,2001,75,8,0,0.0
Manipur,2001,75,8,0,0.0
Manipur,2001,75,8,81,
Manipur,2001,75,225,40,
Manipur,2001,75,225,31,
Manipur,2001,75,225,0,
Manipur,2001,75,225,3,
Manipur,2001,75,225,0,
Manipur,2001,75,225,0,
Manipur,2001,75,225,0,
Manipur,2001,75,225,0,7.0
Manipur,2001,75,225,0,0.0
Manipur,2001,75,225,0,0.0
Manipur,2001,75,225,0,0.0
Manipur,2001,75,225,81,
Manipur,2001,75,233,40,
Manipur,2001,75,233,31,
Manipur,2001,75,233,0,
Manipur,2001,75,233,3,
Manipur,2001,75,233,0,
Manipur,2001,75,233,0,
Manipur,2001,75,233,0,
Manipur,2001,75,233,0,7.0
Manipur,2001,75,233,0,0.0
Manipur,2001,75,233,0,0.0
Manipur,2001,75,233,0,0.0
Manipur,2001,75,233,81,
Meghalaya,2001,170,6,247,
Meghalaya,2001,170,6,81,
Meghalaya,2001,170,6,0,
Meghalaya,2001,170,6,102,
Meghalaya,2001,170,6,3,
Meghalaya,2001,170,6,6,
Meghalaya,2001,170,6,0,
Meghalaya,2001,170,6,0,2.0
Meghalaya,2001,170,6,0,0.0
Meghalaya,2001,170,6,0,0.0
Meghalaya,2001,170,6,0,0.0
Meghalaya,2001,170,6,441,
Meghalaya,2001,170,163,247,
Meghalaya,2001,170,163,81,
Meghalaya,2001,170,163,0,
Meghalaya,2001,170,163,102,
Meghalaya,2001,170,163,3,
Meghalaya,2001,170,163,6,
Meghalaya,2001,170,163,0,
Meghalaya,2001,170,163,0,2.0
Meghalaya,2001,170,163,0,0.0
Meghalaya,2001,170,163,0,0.0
Meghalaya,2001,170,163,0,0.0
Meghalaya,2001,170,163,441,
Meghalaya,2001,170,169,247,
Meghalaya,2001,170,169,81,
Meghalaya,2001,170,169,0,
Meghalaya,2001,170,169,102,
Meghalaya,2001,170,169,3,
Meghalaya,2001,170,169,6,
Meghalaya,2001,170,169,0,
Meghalaya,2001,170,169,0,2.0
Meghalaya,2001,170,169,0,0.0
Meghalaya,2001,170,169,0,0.0
Meghalaya,2001,170,169,0,0.0
Meghalaya,2001,170,169,441,
Mizoram,2001,417,12,138,
Mizoram,2001,417,12,4,
Mizoram,2001,417,12,0,
Mizoram,2001,417,12,112,
Mizoram,2001,417,12,0,
Mizoram,2001,417,12,0,
Mizoram,2001,417,12,0,
Mizoram,2001,417,12,0,4.0
Mizoram,2001,417,12,0,0.0
Mizoram,2001,417,12,0,0.0
Mizoram,2001,417,12,0,0.0
Mizoram,2001,417,12,258,
Mizoram,2001,417,19,138,
Mizoram,2001,417,19,4,
Mizoram,2001,417,19,0,
Mizoram,2001,417,19,112,
Mizoram,2001,417,19,0,
Mizoram,2001,417,19,0,
Mizoram,2001,417,19,0,
Mizoram,2001,417,19,0,4.0
Mizoram,2001,417,19,0,0.0
Mizoram,2001,417,19,0,0.0
Mizoram,2001,417,19,0,0.0
Mizoram,2001,417,19,258,
Mizoram,2001,417,31,138,
Mizoram,2001,417,31,4,
Mizoram,2001,417,31,0,
Mizoram,2001,417,31,112,
Mizoram,2001,417,31,0,
Mizoram,2001,417,31,0,
Mizoram,2001,417,31,0,
Mizoram,2001,417,31,0,4.0
Mizoram,2001,417,31,0,0.0
Mizoram,2001,417,31,0,0.0
Mizoram,2001,417,31,0,0.0
Mizoram,2001,417,31,258,
Nagaland,2001,84,2,53,
Nagaland,2001,84,2,32,
Nagaland,2001,84,2,0,
Nagaland,2001,84,2,14,
Nagaland,2001,84,2,0,
Nagaland,2001,84,2,1,
Nagaland,2001,84,2,0,
Nagaland,2001,84,2,0,2.0
Nagaland,2001,84,2,0,0.0
Nagaland,2001,84,2,0,0.0
Nagaland,2001,84,2,0,0.0
Nagaland,2001,84,2,102,
Nagaland,2001,84,107,53,
Nagaland,2001,84,107,32,
Nagaland,2001,84,107,0,
Nagaland,2001,84,107,14,
Nagaland,2001,84,107,0,
Nagaland,2001,84,107,1,
Nagaland,2001,84,107,0,
Nagaland,2001,84,107,0,2.0
Nagaland,2001,84,107,0,0.0
Nagaland,2001,84,107,0,0.0
Nagaland,2001,84,107,0,0.0
Nagaland,2001,84,107,102,
Nagaland,2001,84,109,53,
Nagaland,2001,84,109,32,
Nagaland,2001,84,109,0,
Nagaland,2001,84,109,14,
Nagaland,2001,84,109,0,
Nagaland,2001,84,109,1,
Nagaland,2001,84,109,0,
Nagaland,2001,84,109,0,2.0
Nagaland,2001,84,109,0,0.0
Nagaland,2001,84,109,0,0.0
Nagaland,2001,84,109,0,0.0
Nagaland,2001,84,109,102,
Odisha,2001,3061,260,2879,
Odisha,2001,3061,260,1624,
Odisha,2001,3061,260,917,
Odisha,2001,3061,260,7775,
Odisha,2001,3061,260,786,
Odisha,2001,3061,260,3710,
Odisha,2001,3061,260,2,
Odisha,2001,3061,260,0,81.0
Odisha,2001,3061,260,0,2.0
Odisha,2001,3061,260,0,2.0
Odisha,2001,3061,260,0,0.0
Odisha,2001,3061,260,18692,
Odisha,2001,3061,745,2879,
Odisha,2001,3061,745,1624,
Odisha,2001,3061,745,917,
Odisha,2001,3061,745,7775,
Odisha,2001,3061,745,786,
Odisha,2001,3061,745,3710,
Odisha,2001,3061,745,2,
Odisha,2001,3061,745,0,81.0
Odisha,2001,3061,745,0,2.0
Odisha,2001,3061,745,0,2.0
Odisha,2001,3061,745,0,0.0
Odisha,2001,3061,745,18692,
Odisha,2001,3061,1005,2879,
Odisha,2001,3061,1005,1624,
Odisha,2001,3061,1005,917,
Odisha,2001,3061,1005,7775,
Odisha,2001,3061,1005,786,
Odisha,2001,3061,1005,3710,
Odisha,2001,3061,1005,2,
Odisha,2001,3061,1005,0,81.0
Odisha,2001,3061,1005,0,2.0
Odisha,2001,3061,1005,0,2.0
Odisha,2001,3061,1005,0,0.0
Odisha,2001,3061,1005,18692,
Puducherry,2001,111,10,16,
Puducherry,2001,111,10,10,
Puducherry,2001,111,10,10,
Puducherry,2001,111,10,65,
Puducherry,2001,111,10,48,
Puducherry,2001,111,10,9,
Puducherry,2001,111,10,0,
Puducherry,2001,111,10,0,48.0
Puducherry,2001,111,10,0,0.0
Puducherry,2001,111,10,0,1.0
Puducherry,2001,111,10,0,0.0
Puducherry,2001,111,10,218,
Puducherry,2001,111,15,16,
Puducherry,2001,111,15,10,
Puducherry,2001,111,15,10,
Puducherry,2001,111,15,65,
Puducherry,2001,111,15,48,
Puducherry,2001,111,15,9,
Puducherry,2001,111,15,0,
Puducherry,2001,111,15,0,48.0
Puducherry,2001,111,15,0,0.0
Puducherry,2001,111,15,0,1.0
Puducherry,2001,111,15,0,0.0
Puducherry,2001,111,15,218,
Puducherry,2001,111,25,16,
Puducherry,2001,111,25,10,
Puducherry,2001,111,25,10,
Puducherry,2001,111,25,65,
Puducherry,2001,111,25,48,
Puducherry,2001,111,25,9,
Puducherry,2001,111,25,0,
Puducherry,2001,111,25,0,48.0
Puducherry,2001,111,25,0,0.0
Puducherry,2001,111,25,0,1.0
Puducherry,2001,111,25,0,0.0
Puducherry,2001,111,25,218,
Punjab,2001,1902,203,488,
Punjab,2001,1902,203,558,
Punjab,2001,1902,203,465,
Punjab,2001,1902,203,507,
Punjab,2001,1902,203,50,
Punjab,2001,1902,203,1360,
Punjab,2001,1902,203,0,
Punjab,2001,1902,203,0,47.0
Punjab,2001,1902,203,0,0.0
Punjab,2001,1902,203,0,6.0
Punjab,2001,1902,203,0,0.0
Punjab,2001,1902,203,3488,
Punjab,2001,1902,584,488,
Punjab,2001,1902,584,558,
Punjab,2001,1902,584,465,
Punjab,2001,1902,584,507,
Punjab,2001,1902,584,50,
Punjab,2001,1902,584,1360,
Punjab,2001,1902,584,0,
Punjab,2001,1902,584,0,47.0
Punjab,2001,1902,584,0,0.0
Punjab,2001,1902,584,0,6.0
Punjab,2001,1902,584,0,0.0
Punjab,2001,1902,584,3488,
Punjab,2001,1902,787,488,
Punjab,2001,1902,787,558,
Punjab,2001,1902,787,465,
Punjab,2001,1902,787,507,
Punjab,2001,1902,787,50,
Punjab,2001,1902,787,1360,
Punjab,2001,1902,787,0,
Punjab,2001,1902,787,0,47.0
Punjab,2001,1902,787,0,0.0
Punjab,2001,1902,787,0,6.0
Punjab,2001,1902,787,0,0.0
Punjab,2001,1902,787,3488,
Rajasthan,2001,6867,248,3593,
Rajasthan,2001,6867,248,4956,
Rajasthan,2001,6867,248,1593,
Rajasthan,2001,6867,248,10047,
Rajasthan,2001,6867,248,241,
Rajasthan,2001,6867,248,13997,
Rajasthan,2001,6867,248,1,
Rajasthan,2001,6867,248,0,373.0
Rajasthan,2001,6867,248,0,1.0
Rajasthan,2001,6867,248,0,83.0
Rajasthan,2001,6867,248,0,0.0
Rajasthan,2001,6867,248,34889,
Rajasthan,2001,6867,1027,3593,
Rajasthan,2001,6867,1027,4956,
Rajasthan,2001,6867,1027,1593,
Rajasthan,2001,6867,1027,10047,
Rajasthan,2001,6867,1027,241,
Rajasthan,2001,6867,1027,13997,
Rajasthan,2001,6867,1027,1,
Rajasthan,2001,6867,1027,0,373.0
Rajasthan,2001,6867,1027,0,1.0
Rajasthan,2001,6867,1027,0,83.0
Rajasthan,2001,6867,1027,0,0.0
Rajasthan,2001,6867,1027,34889,
Rajasthan,2001,6867,1275,3593,
Rajasthan,2001,6867,1275,4956,
Rajasthan,2001,6867,1275,1593,
Rajasthan,2001,6867,1275,10047,
Rajasthan,2001,6867,1275,241,
Rajasthan,2001,6867,1275,13997,
Rajasthan,2001,6867,1275,1,
Rajasthan,2001,6867,1275,0,373.0
Rajasthan,2001,6867,1275,0,1.0
Rajasthan,2001,6867,1275,0,83.0
Rajasthan,2001,6867,1275,0,0.0
Rajasthan,2001,6867,1275,34889,
Sikkim,2001,71,6,10,
Sikkim,2001,71,6,0,
Sikkim,2001,71,6,0,
Sikkim,2001,71,6,0,
Sikkim,2001,71,6,20,
Sikkim,2001,71,6,2,
Sikkim,2001,71,6,0,
Sikkim,2001,71,6,0,0.0
Sikkim,2001,71,6,0,0.0
Sikkim,2001,71,6,0,0.0
Sikkim,2001,71,6,0,0.0
Sikkim,2001,71,6,32,
Sikkim,2001,71,13,10,
Sikkim,2001,71,13,0,
Sikkim,2001,71,13,0,
Sikkim,2001,71,13,0,
Sikkim,2001,71,13,20,
Sikkim,2001,71,13,2,
Sikkim,2001,71,13,0,
Sikkim,2001,71,13,0,0.0
Sikkim,2001,71,13,0,0.0
Sikkim,2001,71,13,0,0.0
Sikkim,2001,71,13,0,0.0
Sikkim,2001,71,13,32,
Sikkim,2001,71,19,10,
Sikkim,2001,71,19,0,
Sikkim,2001,71,19,0,
Sikkim,2001,71,19,0,
Sikkim,2001,71,19,20,
Sikkim,2001,71,19,2,
Sikkim,2001,71,19,0,
Sikkim,2001,71,19,0,0.0
Sikkim,2001,71,19,0,0.0
Sikkim,2001,71,19,0,0.0
Sikkim,2001,71,19,0,0.0
Sikkim,2001,71,19,32,
Tamil Nadu,2001,5919,525,1535,
Tamil Nadu,2001,5919,525,1252,
Tamil Nadu,2001,5919,525,705,
Tamil Nadu,2001,5919,525,4881,
Tamil Nadu,2001,5919,525,1616,
Tamil Nadu,2001,5919,525,1756,
Tamil Nadu,2001,5919,525,13,
Tamil Nadu,2001,5919,525,0,5539.0
Tamil Nadu,2001,5919,525,0,13.0
Tamil Nadu,2001,5919,525,0,12.0
Tamil Nadu,2001,5919,525,0,0.0
Tamil Nadu,2001,5919,525,17863,
Tamil Nadu,2001,5919,1137,1535,
Tamil Nadu,2001,5919,1137,1252,
Tamil Nadu,2001,5919,1137,705,
Tamil Nadu,2001,5919,1137,4881,
Tamil Nadu,2001,5919,1137,1616,
Tamil Nadu,2001,5919,1137,1756,
Tamil Nadu,2001,5919,1137,13,
Tamil Nadu,2001,5919,1137,0,5539.0
Tamil Nadu,2001,5919,1137,0,13.0
Tamil Nadu,2001,5919,1137,0,12.0
Tamil Nadu,2001,5919,1137,0,0.0
Tamil Nadu,2001,5919,1137,17863,
Tamil Nadu,2001,5919,1662,1535,
Tamil Nadu,2001,5919,1662,1252,
Tamil Nadu,2001,5919,1662,705,
Tamil Nadu,2001,5919,1662,4881,
Tamil Nadu,2001,5919,1662,1616,
Tamil Nadu,2001,5919,1662,1756,
Tamil Nadu,2001,5919,1662,13,
Tamil Nadu,2001,5919,1662,0,5539.0
Tamil Nadu,2001,5919,1662,0,13.0
Tamil Nadu,2001,5919,1662,0,12.0
Tamil Nadu,2001,5919,1662,0,0.0
Tamil Nadu,2001,5919,1662,17863,
Tripura,2001,198,9,181,
Tripura,2001,198,9,37,
Tripura,2001,198,9,40,
Tripura,2001,198,9,174,
Tripura,2001,198,9,0,
Tripura,2001,198,9,312,
Tripura,2001,198,9,0,
Tripura,2001,198,9,0,0.0
Tripura,2001,198,9,0,0.0
Tripura,2001,198,9,0,0.0
Tripura,2001,198,9,0,0.0
Tripura,2001,198,9,744,
Tripura,2001,198,231,181,
Tripura,2001,198,231,37,
Tripura,2001,198,231,40,
Tripura,2001,198,231,174,
Tripura,2001,198,231,0,
Tripura,2001,198,231,312,
Tripura,2001,198,231,0,
Tripura,2001,198,231,0,0.0
Tripura,2001,198,231,0,0.0
Tripura,2001,198,231,0,0.0
Tripura,2001,198,231,0,0.0
Tripura,2001,198,231,744,
Tripura,2001,198,240,181,
Tripura,2001,198,240,37,
Tripura,2001,198,240,40,
Tripura,2001,198,240,174,
Tripura,2001,198,240,0,
Tripura,2001,198,240,312,
Tripura,2001,198,240,0,
Tripura,2001,198,240,0,0.0
Tripura,2001,198,240,0,0.0
Tripura,2001,198,240,0,0.0
Tripura,2001,198,240,0,0.0
Tripura,2001,198,240,744,
Uttar Pradesh,2001,6953,1323,6950,
Uttar Pradesh,2001,6953,1323,8269,
Uttar Pradesh,2001,6953,1323,8854,
Uttar Pradesh,2001,6953,1323,8763,
Uttar Pradesh,2001,6953,1323,6523,
Uttar Pradesh,2001,6953,1323,14904,
Uttar Pradesh,2001,6953,1323,0,
Uttar Pradesh,2001,6953,1323,0,147.0
Uttar Pradesh,2001,6953,1323,0,0.0
Uttar Pradesh,2001,6953,1323,0,17.0
Uttar Pradesh,2001,6953,1323,0,0.0
Uttar Pradesh,2001,6953,1323,56141,
Uttar Pradesh,2001,6953,6857,6950,
Uttar Pradesh,2001,6953,6857,8269,
Uttar Pradesh,2001,6953,6857,8854,
Uttar Pradesh,2001,6953,6857,8763,
Uttar Pradesh,2001,6953,6857,6523,
Uttar Pradesh,2001,6953,6857,14904,
Uttar Pradesh,2001,6953,6857,0,
Uttar Pradesh,2001,6953,6857,0,147.0
Uttar Pradesh,2001,6953,6857,0,0.0
Uttar Pradesh,2001,6953,6857,0,17.0
Uttar Pradesh,2001,6953,6857,0,0.0
Uttar Pradesh,2001,6953,6857,56141,
Uttar Pradesh,2001,6953,8180,6950,
Uttar Pradesh,2001,6953,8180,8269,
Uttar Pradesh,2001,6953,8180,8854,
Uttar Pradesh,2001,6953,8180,8763,
Uttar Pradesh,2001,6953,8180,6523,
Uttar Pradesh,2001,6953,8180,14904,
Uttar Pradesh,2001,6953,8180,0,
Uttar Pradesh,2001,6953,8180,0,147.0
Uttar Pradesh,2001,6953,8180,0,0.0
Uttar Pradesh,2001,6953,8180,0,17.0
Uttar Pradesh,2001,6953,8180,0,0.0
Uttar Pradesh,2001,6953,8180,56141,
Uttarakhand,2001,533,110,223,
Uttarakhand,2001,533,110,371,
Uttarakhand,2001,533,110,201,
Uttarakhand,2001,533,110,321,
Uttarakhand,2001,533,110,226,
Uttarakhand,2001,533,110,507,
Uttarakhand,2001,533,110,9,
Uttarakhand,2001,533,110,0,3.0
Uttarakhand,2001,533,110,0,9.0
Uttarakhand,2001,533,110,0,0.0
Uttarakhand,2001,533,110,0,0.0
Uttarakhand,2001,533,110,1870,
Uttarakhand,2001,533,271,223,
Uttarakhand,2001,533,271,371,
Uttarakhand,2001,533,271,201,
Uttarakhand,2001,533,271,321,
Uttarakhand,2001,533,271,226,
Uttarakhand,2001,533,271,507,
Uttarakhand,2001,533,271,9,
Uttarakhand,2001,533,271,0,3.0
Uttarakhand,2001,533,271,0,9.0
Uttarakhand,2001,533,271,0,0.0
Uttarakhand,2001,533,271,0,0.0
Uttarakhand,2001,533,271,1870,
Uttarakhand,2001,533,381,223,
Uttarakhand,2001,533,381,371,
Uttarakhand,2001,533,381,201,
Uttarakhand,2001,533,381,321,
Uttarakhand,2001,533,381,226,
Uttarakhand,2001,533,381,507,
Uttarakhand,2001,533,381,9,
Uttarakhand,2001,533,381,0,3.0
Uttarakhand,2001,533,381,0,9.0
Uttarakhand,2001,533,381,0,0.0
Uttarakhand,2001,533,381,0,0.0
Uttarakhand,2001,533,381,1870,
West Bengal,2001,426,358,5643,
West Bengal,2001,426,358,4535,
West Bengal,2001,426,358,1264,
West Bengal,2001,426,358,5373,
West Bengal,2001,426,358,73,
West Bengal,2001,426,358,23046,
West Bengal,2001,426,358,3,
West Bengal,2001,426,358,0,112.0
West Bengal,2001,426,358,0,3.0
West Bengal,2001,426,358,0,1.0
West Bengal,2001,426,358,0,0.0
West Bengal,2001,426,358,40107,
West Bengal,2001,426,1315,5643,
West Bengal,2001,426,1315,4535,
West Bengal,2001,426,1315,1264,
West Bengal,2001,426,1315,5373,
West Bengal,2001,426,1315,73,
West Bengal,2001,426,1315,23046,
West Bengal,2001,426,1315,3,
West Bengal,2001,426,1315,0,112.0
West Bengal,2001,426,1315,0,3.0
West Bengal,2001,426,1315,0,1.0
West Bengal,2001,426,1315,0,0.0
West Bengal,2001,426,1315,40107,
West Bengal,2001,426,1673,5643,
West Bengal,2001,426,1673,4535,
West Bengal,2001,426,1673,1264,
West Bengal,2001,426,1673,5373,
West Bengal,2001,426,1673,73,
West Bengal,2001,426,1673,23046,
West Bengal,2001,426,1673,3,
West Bengal,2001,426,1673,0,112.0
West Bengal,2001,426,1673,0,3.0
West Bengal,2001,426,1673,0,1.0
West Bengal,2001,426,1673,0,0.0
West Bengal,2001,426,1673,40107,
Andaman & Nicobar Islands,2002,49,7,37,
Andaman & Nicobar Islands,2002,49,7,17,
Andaman & Nicobar Islands,2002,49,7,2,
Andaman & Nicobar Islands,2002,49,7,110,
Andaman & Nicobar Islands,2002,49,7,8,
Andaman & Nicobar Islands,2002,49,7,13,
Andaman & Nicobar Islands,2002,49,7,0,
Andaman & Nicobar Islands,2002,49,7,0,5.0
Andaman & Nicobar Islands,2002,49,7,0,0.0
Andaman & Nicobar Islands,2002,49,7,0,0.0
Andaman & Nicobar Islands,2002,49,7,0,0.0
Andaman & Nicobar Islands,2002,49,7,193,
Andaman & Nicobar Islands,2002,49,10,37,
Andaman & Nicobar Islands,2002,49,10,17,
Andaman & Nicobar Islands,2002,49,10,2,
Andaman & Nicobar Islands,2002,49,10,110,
Andaman & Nicobar Islands,2002,49,10,8,
Andaman & Nicobar Islands,2002,49,10,13,
Andaman & Nicobar Islands,2002,49,10,0,
Andaman & Nicobar Islands,2002,49,10,0,5.0
Andaman & Nicobar Islands,2002,49,10,0,0.0
Andaman & Nicobar Islands,2002,49,10,0,0.0
Andaman & Nicobar Islands,2002,49,10,0,0.0
Andaman & Nicobar Islands,2002,49,10,193,
Andaman & Nicobar Islands,2002,49,17,37,
Andaman & Nicobar Islands,2002,49,17,17,
Andaman & Nicobar Islands,2002,49,17,2,
Andaman & Nicobar Islands,2002,49,17,110,
Andaman & Nicobar Islands,2002,49,17,8,
Andaman & Nicobar Islands,2002,49,17,13,
Andaman & Nicobar Islands,2002,49,17,0,
Andaman & Nicobar Islands,2002,49,17,0,5.0
Andaman & Nicobar Islands,2002,49,17,0,0.0
Andaman & Nicobar Islands,2002,49,17,0,0.0
Andaman & Nicobar Islands,2002,49,17,0,0.0
Andaman & Nicobar Islands,2002,49,17,193,
Andhra Pradesh,2002,7581,662,2855,
Andhra Pradesh,2002,7581,662,1566,
Andhra Pradesh,2002,7581,662,1517,
Andhra Pradesh,2002,7581,662,7724,
Andhra Pradesh,2002,7581,662,3697,
Andhra Pradesh,2002,7581,662,12148,
Andhra Pradesh,2002,7581,662,3,
Andhra Pradesh,2002,7581,662,0,1260.0
Andhra Pradesh,2002,7581,662,0,3.0
Andhra Pradesh,2002,7581,662,0,2497.0
Andhra Pradesh,2002,7581,662,0,0.0
Andhra Pradesh,2002,7581,662,34236,
Andhra Pradesh,2002,7581,1989,2855,
Andhra Pradesh,2002,7581,1989,1566,
Andhra Pradesh,2002,7581,1989,1517,
Andhra Pradesh,2002,7581,1989,7724,
Andhra Pradesh,2002,7581,1989,3697,
Andhra Pradesh,2002,7581,1989,12148,
Andhra Pradesh,2002,7581,1989,3,
Andhra Pradesh,2002,7581,1989,0,1260.0
Andhra Pradesh,2002,7581,1989,0,3.0
Andhra Pradesh,2002,7581,1989,0,2497.0
Andhra Pradesh,2002,7581,1989,0,0.0
Andhra Pradesh,2002,7581,1989,34236,
Andhra Pradesh,2002,7581,2651,2855,
Andhra Pradesh,2002,7581,2651,1566,
Andhra Pradesh,2002,7581,2651,1517,
Andhra Pradesh,2002,7581,2651,7724,
Andhra Pradesh,2002,7581,2651,3697,
Andhra Pradesh,2002,7581,2651,12148,
Andhra Pradesh,2002,7581,2651,3,
Andhra Pradesh,2002,7581,2651,0,1260.0
Andhra Pradesh,2002,7581,2651,0,3.0
Andhra Pradesh,2002,7581,2651,0,2497.0
Andhra Pradesh,2002,7581,2651,0,0.0
Andhra Pradesh,2002,7581,2651,34236,
Arunachal Pradesh,2002,249,4,314,
Arunachal Pradesh,2002,249,4,256,
Arunachal Pradesh,2002,249,4,0,
Arunachal Pradesh,2002,249,4,200,
Arunachal Pradesh,2002,249,4,7,
Arunachal Pradesh,2002,249,4,34,
Arunachal Pradesh,2002,249,4,0,
Arunachal Pradesh,2002,249,4,0,1.0
Arunachal Pradesh,2002,249,4,0,0.0
Arunachal Pradesh,2002,249,4,0,0.0
Arunachal Pradesh,2002,249,4,0,0.0
Arunachal Pradesh,2002,249,4,812,
Arunachal Pradesh,2002,249,57,314,
Arunachal Pradesh,2002,249,57,256,
Arunachal Pradesh,2002,249,57,0,
Arunachal Pradesh,2002,249,57,200,
Arunachal Pradesh,2002,249,57,7,
Arunachal Pradesh,2002,249,57,34,
Arunachal Pradesh,2002,249,57,0,
Arunachal Pradesh,2002,249,57,0,1.0
Arunachal Pradesh,2002,249,57,0,0.0
Arunachal Pradesh,2002,249,57,0,0.0
Arunachal Pradesh,2002,249,57,0,0.0
Arunachal Pradesh,2002,249,57,812,
Arunachal Pradesh,2002,249,61,314,
Arunachal Pradesh,2002,249,61,256,
Arunachal Pradesh,2002,249,61,0,
Arunachal Pradesh,2002,249,61,200,
Arunachal Pradesh,2002,249,61,7,
Arunachal Pradesh,2002,249,61,34,
Arunachal Pradesh,2002,249,61,0,
Arunachal Pradesh,2002,249,61,0,1.0
Arunachal Pradesh,2002,249,61,0,0.0
Arunachal Pradesh,2002,249,61,0,0.0
Arunachal Pradesh,2002,249,61,0,0.0
Arunachal Pradesh,2002,249,61,812,
Assam,2002,2504,111,2588,
Assam,2002,2504,111,2219,
Assam,2002,2504,111,130,
Assam,2002,2504,111,1811,
Assam,2002,2504,111,43,
Assam,2002,2504,111,2933,
Assam,2002,2504,111,0,
Assam,2002,2504,111,0,27.0
Assam,2002,2504,111,0,0.0
Assam,2002,2504,111,0,3.0
Assam,2002,2504,111,0,0.0
Assam,2002,2504,111,9998,
Assam,2002,2504,1142,2588,
Assam,2002,2504,1142,2219,
Assam,2002,2504,1142,130,
Assam,2002,2504,1142,1811,
Assam,2002,2504,1142,43,
Assam,2002,2504,1142,2933,
Assam,2002,2504,1142,0,
Assam,2002,2504,1142,0,27.0
Assam,2002,2504,1142,0,0.0
Assam,2002,2504,1142,0,3.0
Assam,2002,2504,1142,0,0.0
Assam,2002,2504,1142,9998,
Assam,2002,2504,1253,2588,
Assam,2002,2504,1253,2219,
Assam,2002,2504,1253,130,
Assam,2002,2504,1253,1811,
Assam,2002,2504,1253,43,
Assam,2002,2504,1253,2933,
Assam,2002,2504,1253,0,
Assam,2002,2504,1253,0,27.0
Assam,2002,2504,1253,0,0.0
Assam,2002,2504,1253,0,3.0
Assam,2002,2504,1253,0,0.0
Assam,2002,2504,1253,9998,
Bihar,2002,3182,397,3872,
Bihar,2002,3182,397,3367,
Bihar,2002,3182,397,2959,
Bihar,2002,3182,397,1488,
Bihar,2002,3182,397,82,
Bihar,2002,3182,397,3955,
Bihar,2002,3182,397,90,
Bihar,2002,3182,397,0,88.0
Bihar,2002,3182,397,0,90.0
Bihar,2002,3182,397,0,9.0
Bihar,2002,3182,397,0,0.0
Bihar,2002,3182,397,19336,
Bihar,2002,3182,3434,3872,
Bihar,2002,3182,3434,3367,
Bihar,2002,3182,3434,2959,
Bihar,2002,3182,3434,1488,
Bihar,2002,3182,3434,82,
Bihar,2002,3182,3434,3955,
Bihar,2002,3182,3434,90,
Bihar,2002,3182,3434,0,88.0
Bihar,2002,3182,3434,0,90.0
Bihar,2002,3182,3434,0,9.0
Bihar,2002,3182,3434,0,0.0
Bihar,2002,3182,3434,19336,
Bihar,2002,3182,3831,3872,
Bihar,2002,3182,3831,3367,
Bihar,2002,3182,3831,2959,
Bihar,2002,3182,3831,1488,
Bihar,2002,3182,3831,82,
Bihar,2002,3182,3831,3955,
Bihar,2002,3182,3831,90,
Bihar,2002,3182,3831,0,88.0
Bihar,2002,3182,3831,0,90.0
Bihar,2002,3182,3831,0,9.0
Bihar,2002,3182,3831,0,0.0
Bihar,2002,3182,3831,19336,
Chandigarh,2002,336,9,46,
Chandigarh,2002,336,9,82,
Chandigarh,2002,336,9,7,
Chandigarh,2002,336,9,77,
Chandigarh,2002,336,9,49,
Chandigarh,2002,336,9,108,
Chandigarh,2002,336,9,0,
Chandigarh,2002,336,9,0,26.0
Chandigarh,2002,336,9,0,0.0
Chandigarh,2002,336,9,0,1.0
Chandigarh,2002,336,9,0,0.0
Chandigarh,2002,336,9,396,
Chandigarh,2002,336,22,46,
Chandigarh,2002,336,22,82,
Chandigarh,2002,336,22,7,
Chandigarh,2002,336,22,77,
Chandigarh,2002,336,22,49,
Chandigarh,2002,336,22,108,
Chandigarh,2002,336,22,0,
Chandigarh,2002,336,22,0,26.0
Chandigarh,2002,336,22,0,0.0
Chandigarh,2002,336,22,0,1.0
Chandigarh,2002,336,22,0,0.0
Chandigarh,2002,336,22,396,
Chandigarh,2002,336,31,46,
Chandigarh,2002,336,31,82,
Chandigarh,2002,336,31,7,
Chandigarh,2002,336,31,77,
Chandigarh,2002,336,31,49,
Chandigarh,2002,336,31,108,
Chandigarh,2002,336,31,0,
Chandigarh,2002,336,31,0,26.0
Chandigarh,2002,336,31,0,0.0
Chandigarh,2002,336,31,0,1.0
